PUBLICATION_DATE,TAXA_ID,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
4/27/2021,747,EOHAUSTORIUS BREVICUSPIS,491514,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,748,EOHAUSTORIUS ESTUARIUS,491519,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,749,EOHAUSTORIUS WASHINGTONIANUS,491529,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,750,EPHEMERA,,101526,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE
4/27/2021,751,EPHEMERA SIMULANS,,101530,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE
4/27/2021,752,EPHEMERIDAE,235814,101525,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE
4/27/2021,753,EPHYDRIDAE,118101,146893,GL,ARTHROPODA,INSECTA,DIPTERA,EPHYDRIDAE
4/27/2021,754,EPITOMAPTA ROSEOLA,124453,,EST,ECHINODERMATA,HOLOTHUROIDEA,APODIDA,SYNAPTIDAE
4/27/2021,755,EPITONIUM,137943,,EST,MOLLUSCA,GASTROPODA,[UNASSIGNED] CAENOGASTROPODA,EPITONIIDAE
4/27/2021,756,EPOICOCLADIUS,,128682,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,757,ERANNO LAGUNAE,332794,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,758,ERICHSONELLA ATTENUATA,157887,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,IDOTEIDAE
4/27/2021,759,ERICHSONELLA CRENULATA,257859,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,IDOTEIDAE
4/27/2021,760,ERICHSONELLA FILIFORMIS,157888,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,IDOTEIDAE
4/27/2021,761,ERICTHONIUS,101567,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,ISCHYROCERIDAE
4/27/2021,762,ERICTHONIUS BRASILIENSIS,102401,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,ISCHYROCERIDAE
4/27/2021,763,ERICTHONIUS PUNCTATUS,102408,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,ISCHYROCERIDAE
4/27/2021,764,ERILEPTUS SPINOSUS,447899,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,INACHIDAE
4/27/2021,765,ERINACEUSYLLIS ERINACEUS,195953,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,766,ERPOBDELLA,160006,69444,GL,ANNELIDA,CLITELLATA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE
4/27/2021,767,ERVILIA CONCENTRICA,420911,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SEMELIDAE
4/27/2021,768,ETEONE,129443,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,769,ETEONE BRIGITTEAE,327522,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,770,ETEONE CALIFORNICA,327523,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,771,ETEONE COLUMBIENSIS,327525,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,772,ETEONE DILATAE,327528,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,773,ETEONE LEPTOTES,327530,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,774,ETEONE LONGA,130616,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,775,ETEONE PACIFICA,254735,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,776,ETEONE PIGMENTATA,327535,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,777,ETEONE SPETSBERGENSIS,130618,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,778,ETEONE TUBERCULATA,327541,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,779,EUALUS,106986,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,THORIDAE
4/27/2021,780,EUCERAMUS PRAELONGUS,421863,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORCELLANIDAE
4/27/2021,781,EUCHONE,129528,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,782,EUCHONE ELEGANS,130905,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,783,EUCHONE INCOLOR,155202,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,784,EUCHONE LIMNICOLA,332800,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,785,EUCLYMENE,129347,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,786,EUCLYMENINAE,152232,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,787,EUDEVENOPUS HONDURANUS,421535,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PLATYISCHNOPIDAE
4/27/2021,788,EUDORELLA,110412,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,LEUCONIDAE
4/27/2021,789,EUDORELLA MONODON,182291,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,LEUCONIDAE
4/27/2021,790,EUDORELLA PACIFICA,182292,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,LEUCONIDAE
4/27/2021,791,EUDORELLA PUSILLA,110533,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,LEUCONIDAE
4/27/2021,792,EUDORELLOPSIS DEFORMIS,110536,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,LEUCONIDAE
4/27/2021,793,EUDORELLOPSIS LONGIROSTRIS,182302,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,LEUCONIDAE
4/27/2021,794,EUKIEFFERIELLA DEVONICA,,128695,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,795,EULALIA,129445,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,796,EULALIA BILINEATA,130624,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,797,EULALIA VIRIDIS,130639,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,798,EULEPETHIDAE,942,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,EULEPETHIDAE
4/27/2021,799,EULIMA BIFASCIATA,419836,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,EULIMIDAE
4/27/2021,800,EULIMASTOMA,415366,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,801,EULIMASTOMA CANALICULATUM,420444,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,802,EULIMASTOMA DIDYMUM,420445,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,803,EULIMASTOMA ENGONIUM,420446,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,804,EULIMASTOMA WEBERI,420448,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,805,EULIMIDAE,135,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,EULIMIDAE
4/27/2021,806,EULITHIDIUM BELLUM,419484,,EST,MOLLUSCA,GASTROPODA,TROCHIDA,PHASIANELLIDAE
4/27/2021,807,EUMIDA,129446,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,808,EUMIDA LONGICORNUTA,333284,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,809,EUMIDA SANGUINEA,130644,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,810,EUMIDA TUBIFORMIS,333287,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,811,EUNICE WUI,327816,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,EUNICIDAE
4/27/2021,812,EUNICIDAE,966,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,EUNICIDAE
4/27/2021,813,EUPLANA GRACILIS,157977,,EST,PLATYHELMINTHES,RHABDITOPHORA,POLYCLADIDA,EUPLANIDAE
4/27/2021,814,EUPLEURA CAUDATA,160314,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MURICIDAE
4/27/2021,815,EUPOLYMNIA,129693,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,816,EUPOLYMNIA HETEROBRANCHIA,333398,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,817,EUPOLYMNIA NEBULOSA,131489,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,818,EUPOLYMNIA RULLIERI,518794,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,819,EURYLOPHELLA,,101324,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE
4/27/2021,820,EURYPANOPEUS DEPRESSUS,158416,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PANOPEIDAE
4/27/2021,821,EURYPLAX NITIDA,422057,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,EURYPLACIDAE
4/27/2021,822,EURYTELLINA NITENS,420870,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,TELLINIDAE
4/27/2021,823,EUSIROIDEA,1055685,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,
4/27/2021,824,EUSIRUS,101519,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,EUSIRIDAE
4/27/2021,825,EUSIRUS COLUMBIANUS,489858,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,EUSIRIDAE
4/27/2021,826,EUSPIRA HEROS,160315,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,NATICIDAE
4/27/2021,827,EUSPIRA TRISERIATA,160323,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,NATICIDAE
4/27/2021,828,EUSYLLINAE,152233,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,829,EUSYLLIS,129653,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,830,EUSYLLIS BLOMSTRANDI,131290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,831,EUSYLLIS HABEI,327926,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,832,EUSYLLIS LAMELLIGERA,131292,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,833,EVALEA EMERYI,420449,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,834,EXOGONE,129654,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,835,EXOGONE (EXOGONE) BREVIANTENNATA,238227,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,836,EXOGONE (EXOGONE) DWISULA,327956,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,837,EXOGONE (EXOGONE) LOUREI,238226,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,838,EXOGONE (PAREXOGONE) MOLESTA,333450,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,839,EXOGONE ARENOSA,327965,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,840,EXOGONE ATLANTICA,327967,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,841,EXOGONE DISPAR,333453,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,842,EXOGONE NAIDINA,327985,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,843,EXOGONE ROLANI,760592,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,844,EXOGONE UNIFORMIS,327998,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,845,EXOGONE VERUGERA,333456,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,846,EXOGONINAE,152228,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,847,EXOSPHAEROMA,118429,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE
4/27/2021,848,FABRICIA STELLARIS,130913,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
4/27/2021,849,FABRICINUDA,325089,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
4/27/2021,850,FABRICINUDA LIMNICOLA,333461,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
4/27/2021,851,FABRICINUDA PSEUDOCOLLARIS,328007,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
4/27/2021,852,FABRICINUDA TRILOBATA,559006,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
4/27/2021,853,FABRICIOLA,129530,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
4/27/2021,854,FARGOA GIBBOSA,160335,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,855,FERRISSIA,181578,76569,GL,MOLLUSCA,GASTROPODA,,PLANORBIDAE
4/27/2021,856,FICOPOMATUS ENIGMATICUS,130988,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,857,FIMBRIOSTHENELAIS,129588,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,858,FIMBRIOSTHENELAIS MINOR,131065,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,859,FLABELLIGERA AFFINIS,130103,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,FLABELLIGERIDAE
4/27/2021,860,FLABELLIGERIDAE,976,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,FLABELLIGERIDAE
4/27/2021,861,FLOSMARIS GRANDIS,289969,,EST,CNIDARIA,ANTHOZOA,ACTINIARIA,ANDVAKIIDAE
4/27/2021,862,FORELIA,,83331,GL,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,PIONIDAE
4/27/2021,863,FOSSARIA,716335,76497,GL,MOLLUSCA,GASTROPODA,,LYMNAEIDAE
4/27/2021,864,FOSSARUS ELEGANS,159769,,EST,MOLLUSCA,GASTROPODA,[UNASSIGNED] CAENOGASTROPODA,PLANAXIDAE
4/27/2021,865,FOXIPHALUS ALEUTI,548804,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PHOXOCEPHALIDAE
4/27/2021,866,FOXIPHALUS COGNATUS,548806,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PHOXOCEPHALIDAE
4/27/2021,867,FOXIPHALUS SIMILIS,548812,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PHOXOCEPHALIDAE
4/27/2021,868,FRIGIDOALVANIA PELAGICA,159775,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,RISSOIDAE
4/27/2021,869,FUGLERIA TENERA,420720,,EST,MOLLUSCA,BIVALVIA,ARCIDA,ARCIDAE
4/27/2021,870,GALATHOWENIA,146949,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,OWENIIDAE
4/27/2021,871,GALATHOWENIA OCULATA,146950,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,OWENIIDAE
4/27/2021,872,GAMMARIDAE,101383,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE
4/27/2021,873,GAMMARIDAE,101383,93745,GL,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE
4/27/2021,874,GAMMARIDEA,1207,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,
4/27/2021,875,GAMMAROPSIS,101558,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PHOTIDAE
4/27/2021,876,GAMMAROPSIS THOMPSONI,548589,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PHOTIDAE
4/27/2021,877,GAMMARUS,101537,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE
4/27/2021,878,GAMMARUS,101537,93773,GL,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE
4/27/2021,879,GAMMARUS ANNULATUS,158090,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE
4/27/2021,880,GAMMARUS DAIBERI,158091,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE
4/27/2021,881,GAMMARUS LAWRENCIANUS,158093,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE
4/27/2021,882,GAMMARUS MUCRONATUS,158094,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE
4/27/2021,883,GAMMARUS PALUSTRIS,490283,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE
4/27/2021,884,GASTROPODA,101,69459,EST,MOLLUSCA,GASTROPODA,,
4/27/2021,885,GASTROPODA,101,69459,GL,MOLLUSCA,GASTROPODA,,
4/27/2021,886,GATTYANA,129488,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,POLYNOIDAE
4/27/2021,887,GATTYANA CIRRHOSA,130749,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,POLYNOIDAE
4/27/2021,888,GEMMA GEMMA,156803,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,889,GEUKENSIA DEMISSA,156859,,EST,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE
4/27/2021,890,GIBBEROSUS MYERSI,421500,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,MEGALUROPIDAE
4/27/2021,891,GIBBERULA LAVALLEEANA,420130,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CYSTISCIDAE
4/27/2021,892,GIBBESIA PRASINOLINEATA,409252,,EST,ARTHROPODA,MALACOSTRACA,STOMATOPODA,SQUILLIDAE
4/27/2021,893,GILLOTIA,770078,129480,GL,ARTHROPODA,OSTRACODA,,
4/27/2021,894,GILVOSSIUS SETIMANUS,158385,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,895,GLOBOSOLEMBOS SMITHI,421562,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,896,GLOIOBDELLA ELONGATA,,204822,EST,ANNELIDA,CLITELLATA,RHYNCHOBDELLIDA,GLOSSIPHONIIDAE
4/27/2021,897,GLOIOBDELLA ELONGATA,,204822,GL,ANNELIDA,CLITELLATA,HIRUDINIDA,GLOSSIPHONIIDAE
4/27/2021,898,GLOSSIPHONIA COMPLANATA,160017,69381,GL,ANNELIDA,CLITELLATA,HIRUDINIDA,GLOSSIPHONIIDAE
4/27/2021,899,GLOSSIPHONIIDAE,160008,69357,GL,ANNELIDA,CLITELLATA,HIRUDINIDA,GLOSSIPHONIIDAE
4/27/2021,900,GLOTTIDIA PYRAMIDATA,235372,,EST,BRACHIOPODA,LINGULATA,LINGULIDA,LINGULIDAE
4/27/2021,901,GLYCERA,129296,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,902,GLYCERA AMERICANA,157388,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,903,GLYCERA BREVICIRRIS,328104,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,904,GLYCERA CAPITATA,130118,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,905,GLYCERA DIBRANCHIATA,157392,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,906,GLYCERA GILBERTAE,328117,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,907,GLYCERA MACROBRANCHIA,606086,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,908,GLYCERA NANA,328132,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,909,GLYCERA PACIFICA,328137,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,910,GLYCERA TESSELATA,130128,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,911,GLYCERIDAE,952,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GLYCERIDAE
4/27/2021,912,GLYCERIFORMIA,929,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,
4/27/2021,913,GLYCINDE,129299,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,914,GLYCINDE ARMIGERA,240633,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,916,GLYCINDE PICTA,240625,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,917,GLYCINDE SOLITARIA,157396,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,918,GLYPTOTENDIPES,150884,,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,919,GLYPTOTENDIPES,150884,129483,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,920,GNATHIIDAE,118278,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,GNATHIIDAE
4/27/2021,921,GNORIMOSPHAEROMA OREGONENSIS,260464,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE
4/27/2021,922,GOLFINGIA (GOLFINGIA) ELONGATA,175026,,EST,SIPUNCULA,SIPUNCULIDEA,GOLFINGIIDA,GOLFINGIIDAE
4/27/2021,923,GOMPHIDAE,,101664,GL,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE
4/27/2021,924,GONIADA,129300,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,925,GONIADA BIFIDA,240448,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,926,GONIADA ECHINULATA,240457,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,927,GONIADA GIGANTEA,238731,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,928,GONIADA LITTOREA,157399,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,929,GONIADELLA GRACILIS,130145,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,930,GONIADIDAE,953,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,931,GONIADIDES CAROLINAE,157407,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE
4/27/2021,932,GONIOCUNA DALLI,505029,,EST,MOLLUSCA,BIVALVIA,CARDITIDA,CONDYLOCARDIIDAE
4/27/2021,933,GRACILIPLEUSTES GRACILIS,549769,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PLEUSTIDAE
4/27/2021,934,GRANDIDIERELLA BONNIEROIDES,211405,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,935,GRANDIDIERELLA JAPONICA,238740,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,936,GRANDIFOXUS GRANDIS,548986,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PHOXOCEPHALIDAE
4/27/2021,937,GRANULINA HADRIA,420132,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MARGINELLIDAE
4/27/2021,938,GRAPSOIDEA,106706,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,
4/27/2021,939,GUERNEA,101499,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,DEXAMINIDAE
4/27/2021,940,GUERNEA (PRINASSUS) REDUNCANS,489512,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,DEXAMINIDAE
4/27/2021,941,GUTTIPELOPIA,,128161,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,942,GYPTIS VITTATA,157414,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
4/27/2021,943,GYRAULUS,153936,76592,GL,MOLLUSCA,GASTROPODA,,PLANORBIDAE
4/27/2021,944,HADZIOIDEA,719496,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,
4/27/2021,945,HALACARIDAE,1484,,EST,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HALACARIDAE
4/27/2021,946,HALIOPHASMA GEMINATA,255462,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,ANTHURIDAE
4/27/2021,947,HALIPLIDAE,150731,111857,GL,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE
4/27/2021,948,HALIPLUS,150761,111858,GL,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE
4/27/2021,949,HALOCLAVA PRODUCTA,158245,,EST,CNIDARIA,ANTHOZOA,ACTINIARIA,HALOCLAVIDAE
4/27/2021,950,HAMINOEA,138054,,EST,MOLLUSCA,GASTROPODA,CEPHALASPIDEA,HAMINOEIDAE
4/27/2021,951,HAMINOEA SOLITARIA,156655,,EST,MOLLUSCA,GASTROPODA,CEPHALASPIDEA,HAMINOEIDAE
4/27/2021,952,HAMINOEA SUCCINEA,420526,,EST,MOLLUSCA,GASTROPODA,CEPHALASPIDEA,HAMINOEIDAE
4/27/2021,953,HAMINOEA VESICULA,575156,,EST,MOLLUSCA,GASTROPODA,CEPHALASPIDEA,HAMINOEIDAE
